molecule_chembl_id,canonical_smiles,standard_value
CHEMBL380004,CCc1c(C)[nH]c(CC(C)(C)C2C(=O)Nc3ccc(-c4cncc(OC[C@@H](N)Cc5c[nH]c6ccccc56)c4)cc32)c1C,40.3
CHEMBL210209,CC(C)(Cc1ncc[nH]1)C1C(=O)Nc2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc21,5000.0
CHEMBL210237,CC(C)(Cc1c[nH]c2ccccc12)C1C(=O)Nc2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc21,153.0
CHEMBL210940,CC(C)(Cc1cc[nH]c1)C1C(=O)Nc2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc21,1.2
CHEMBL426140,Cc1ccc(CC(C)(C)C2C(=O)Nc3ccc(-c4cncc(OC[C@@H](N)Cc5c[nH]c6ccccc56)c4)cc32)o1,0.7
CHEMBL211065,Cc1cc(CC(C)(C)C2C(=O)Nc3ccc(-c4cncc(OC[C@@H](N)Cc5c[nH]c6ccccc56)c4)cc32)oc1C,10.0
CHEMBL379963,Cn1cccc1CC(C)(C)C1C(=O)Nc2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc21,8.2
CHEMBL207139,CC(C)(CC1CCCN1)C1C(=O)Nc2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc21,660.0
CHEMBL377603,CC(C)(Cc1ccc[nH]1)C1C(=O)Nc2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc21,900.0
CHEMBL211774,CC(C)(Cc1ccccn1)C1C(=O)Nc2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc21,10.3
CHEMBL211690,CC(C)(Cc1cccnc1)C1C(=O)Nc2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc21,10.4
CHEMBL438431,CC(C)(Cc1ccc(Cl)cc1Cl)C1C(=O)Nc2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc21,352.0
CHEMBL210034,CC(C)(Cc1ccccc1)C1C(=O)Nc2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc21,5.9
CHEMBL378827,CC(C)(CC1CC1)C1C(=O)Nc2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc21,3.3
CHEMBL212067,O=C1Nc2ccc(N[C@H](COc3cncc(-c4ccc5c(c4)C(F)(F)C(=O)N5)c3)Cc3c[nH]c4ccccc34)cc2C1(F)F,1.5
CHEMBL211932,CC(C)=C1C(=O)Nc2ccc(N[C@H](COc3cncc(-c4ccc5c(c4)C(=C(C)C)C(=O)N5)c3)Cc3c[nH]c4ccccc34)cc21,52.7
CHEMBL211224,c1ccc2c(C[C@@H](COc3cncc(-c4cc5cnccc5s4)c3)Nc3cc4cnccc4s3)c[nH]c2c1,488.0
CHEMBL209148,COc1cc(C)c(Sc2cnc(NC(=O)c3ccc(CNC(C)C(C)(C)C)cc3)s2)cc1C(=O)N1CCN(C(C)=O)CC1,50000.0
CHEMBL209005,O=C1Nc2ccc(N[C@H](COc3cncc(-c4ccc5c(c4)C(Cc4ccccc4)C(=O)N5)c3)Cc3c[nH]c4ccccc34)cc2C1Cc1ccccc1,1020.0
CHEMBL379576,CCC1C(=O)Nc2ccc(N[C@H](COc3cncc(-c4ccc5c(c4)C(CC)C(=O)N5)c3)Cc3c[nH]c4ccccc34)cc21,80.0
CHEMBL208761,CC1C(=O)Nc2ccc(N[C@H](COc3cncc(-c4ccc5c(c4)C(C)C(=O)N5)c3)Cc3c[nH]c4ccccc34)cc21,4.0
CHEMBL211011,CC1(C)C(=O)Nc2ccc(N[C@H](COc3cncc(-c4ccc5c(c4)C(C)(C)C(=O)N5)c3)Cc3c[nH]c4ccccc34)cc21,24.6
CHEMBL378977,O=S1(=O)Nc2ccc(N[C@H](COc3cncc(-c4ccc5c(c4)NS(=O)(=O)N5)c3)Cc3c[nH]c4ccccc34)cc2N1,15600.0
CHEMBL209503,Oc1nc2ccc(N[C@H](COc3cncc(-c4ccc5nc(O)sc5c4)c3)Cc3c[nH]c4ccccc34)cc2s1,4.3
CHEMBL209281,Oc1nc2ccc(N[C@H](COc3cncc(-c4ccc5nc(O)oc5c4)c3)Cc3c[nH]c4ccccc34)cc2o1,7.4
CHEMBL263512,N#CCn1c(O)nc2cc(N[C@H](COc3cncc(-c4ccc5c(c4)nc(O)n5CC#N)c3)Cc3c[nH]c4ccccc34)ccc21,20700.0
CHEMBL379342,N#CCn1c(O)nc2ccc(N[C@H](COc3cncc(-c4ccc5nc(O)n(CC#N)c5c4)c3)Cc3c[nH]c4ccccc34)cc21,405.0
CHEMBL209231,Oc1nc2cc(N[C@H](COc3cncc(-c4ccc5[nH]c(O)nc5c4)c3)Cc3c[nH]c4ccccc34)ccc2[nH]1,147.0
CHEMBL376959,O=Nc1c(O)[nH]c2ccc(N[C@H](COc3cncc(-c4ccc5[nH]c(O)c(N=O)c5c4)c3)Cc3c[nH]c4ccccc34)cc12,6.5
CHEMBL377687,O=C1Nc2ccc(N[C@H](COc3cncc(-c4ccc5c(c4)C(=O)C(=O)N5)c3)Cc3c[nH]c4ccccc34)cc2C1=O,179.0
CHEMBL211434,O=C1Cc2ccc(N[C@H](COc3cncc(-c4ccc5c(n4)NC(=O)C5)c3)Cc3c[nH]c4ccccc34)nc2N1,99.0
CHEMBL212566,O=C1Cc2cc(N[C@H](COc3cncc(-c4ccc5c(c4)CC(=O)N5)c3)Cc3c[nH]c4ccccc34)ccc2N1,1940.0
CHEMBL438439,O=C1Cc2ccc(N[C@H](COc3cncc(-c4ccc5c(c4)NC(=O)C5)c3)Cc3c[nH]c4ccccc34)cc2N1,4400.0
CHEMBL211281,c1ccc2c(C[C@@H](COc3cncc(-c4cc5ccncc5s4)c3)Nc3cc4ccncc4s3)c[nH]c2c1,5.4
CHEMBL207217,c1ccc2c(C[C@@H](COc3cncc(-c4ccc5nonc5c4)c3)Nc3ccc4nonc4c3)c[nH]c2c1,41.0
CHEMBL44,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,70000.0
CHEMBL215652,CC(C)c1nnc2ccc(-c3ocnc3-c3ccc(F)cc3Cl)cn12,10000.0
CHEMBL213423,CC(C)c1nnc2ccc(-c3ocnc3-c3cc(F)c(F)cc3F)cn12,10000.0
CHEMBL213451,CCNc1nnc2ccc(-c3ocnc3-c3ccc(F)cc3)cn12,10000.0
CHEMBL212382,CC(C)(C)c1nnc2ccc(-c3ocnc3-c3ccc(F)cc3F)cn12,10000.0
CHEMBL212968,CC(C)(C)c1nnc2ccc(-c3ocnc3-c3cc(F)c(F)cc3F)cn12,10000.0
CHEMBL214198,CC(C)c1nnc2ccc(-c3c[nH]nc3-c3cc(F)ccc3F)cn12,10000.0
CHEMBL379929,CC(C)c1nnc2ccc(-c3ocnc3-c3ccccc3)cn12,10000.0
CHEMBL213618,CNc1nccc(-c2ccc(C(=O)N[C@H](CN)Cc3ccc(Cl)cc3Cl)s2)n1,6.0
CHEMBL386661,CNc1ncc2cc(-c3cc(C(=O)Nc4cc(C(F)(F)F)ccc4OC4CCN(C)CC4)ccc3C)ccc2n1,25000.0
CHEMBL215943,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1ccc2nc(NCCN3CCOCC3)ncc2c1,25000.0
CHEMBL215803,C[C@@H]1C[C@H]2CN1CCn1nc3c(cccc3c1O)-c1nc3c(cccc3nc1O)O2,1000.0
CHEMBL402548,CO[C@@H](C(=O)N1Cc2n[nH]c(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,10000.0
CHEMBL201511,COc1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)cc(OC)c1OC,100000.0
CHEMBL219557,COc1cc(Nc2c(C#N)cnc3cc(-c4coc(CN5CCN(C)CC5)c4)c(OC)cc23)c(Cl)cc1Cl,1000.0
CHEMBL220006,O=C1C(Nc2ccccc2F)=C(Cl)C(=O)c2[nH]ncc21,15800.0
CHEMBL221064,O=C1C(Sc2ccc(Cl)c(Cl)c2)=C(Cl)C(=O)c2[nH]ncc21,12300.0
CHEMBL374701,O=C1C(Nc2cccc(Br)c2)=C(Cl)C(=O)c2[nH]ncc21,13900.0
CHEMBL222254,O=C1C(Nc2ccc(C(F)(F)F)cc2)=C(Cl)C(=O)c2[nH]ncc21,12400.0
CHEMBL375985,CCOc1ccc(NC2=C(Cl)C(=O)c3[nH]ncc3C2=O)cc1,4900.0
CHEMBL223314,O=C1C(Nc2ccc(F)cc2F)=C(Cl)C(=O)c2[nH]ncc21,16000.0
CHEMBL375142,O=C1C(Nc2cccc(F)c2)=C(Cl)C(=O)c2[nH]ncc21,11800.0
CHEMBL223410,O=C1C(Nc2ccc(F)cc2)=C(Cl)C(=O)c2[nH]ncc21,50000.0
CHEMBL376871,Nc1ccc(N)c2[nH]ncc12,50000.0
CHEMBL221222,Cc1cc(C)cc(SC2=C(Cl)C(=O)c3[nH]ncc3C2=O)c1,50000.0
CHEMBL223464,O=C1C(Nc2cc(F)cc(F)c2)=C(Cl)C(=O)c2[nH]ncc21,50000.0
CHEMBL220290,COC(=O)C1=C(C(=O)OC)C(=S)C2SC(=S)SC2C1=S,25000.0
CHEMBL373882,CNc1ncnc(-c2cccnc2Oc2ccc(F)c(C(=O)Nc3cc(C(F)(F)F)ccc3N(C)CCCN(C)C)c2)n1,100000.0
CHEMBL223360,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,50000.0
CHEMBL374805,N[C@H](COc1cncc(-c2ccc3[nH]ncc3c2)c1)Cc1c[nH]c2ccccc12,1.5
CHEMBL226383,N[C@H](COc1cncc(-c2cc3c(-c4ccccc4)n[nH]c3cn2)c1)Cc1ccccc1,8.3
CHEMBL375486,Cn1cccc1-c1n[nH]c2cnc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12,228.0
CHEMBL375485,N[C@H](COc1cncc(-c2cc3c(-c4ccco4)n[nH]c3cn2)c1)Cc1ccccc1,6.1
CHEMBL226382,C=Cc1n[nH]c2cnc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12,13.0
CHEMBL226381,Cc1n[nH]c2c[n+]([O-])c(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12,104.0
CHEMBL226332,N[C@H](COc1cncc(-c2cc3c(Cl)n[nH]c3cn2)c1)Cc1ccccc1,59.0
CHEMBL376570,Cc1n[nH]c2cnc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12,25.0
CHEMBL226331,N[C@H](COc1cncc(-c2cc3cn[nH]c3cn2)c1)Cc1ccccc1,223.0
CHEMBL376569,Cc1n[nH]c2cnc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc12,0.34
CHEMBL226330,N[C@H](COc1cncc(-c2cc3cn[nH]c3cn2)c1)Cc1c[nH]c2ccccc12,0.6
CHEMBL225789,Nc1cc2[nH]nc(Cl)c2cc1-c1cncc(OC[C@@H](N)Cc2c[nH]c3ccccc23)c1,7.1
CHEMBL388729,Nc1cc2[nH]ncc2cc1-c1cncc(OC[C@@H](N)Cc2c[nH]c3ccccc23)c1,51.0
CHEMBL225788,N[C@H](COc1cncc(-c2cc3cn[nH]c3cc2[N+](=O)[O-])c1)Cc1c[nH]c2ccccc12,953.0
CHEMBL374808,N[C@H](COc1cncc(-c2ccc3[nH]nc(C(F)(F)F)c3c2)c1)Cc1c[nH]c2ccccc12,1.8
CHEMBL226148,N[C@H](COc1cncc(-c2ccc3[nH]nc(Cl)c3c2)c1)Cc1c[nH]c2ccccc12,1.0
CHEMBL242237,NC(=O)c1ccccc1Nc1ccnc(Nc2cccc(O)c2)n1,15000.0
CHEMBL379218,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12,14.0
CHEMBL226798,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cccc(OCCN)c4)c3)cc12,47.0
CHEMBL226797,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cccc(OCC5CCN(C)CC5)c4)c3)cc12,78.0
CHEMBL226796,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cccc(OCC5CCCCC5)c4)c3)cc12,1360.0
CHEMBL226745,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cccc(OCC5CCNCC5)c4)c3)cc12,6.8
CHEMBL388310,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cccc(OCCC5CCNCC5)c4)c3)cc12,290.0
CHEMBL415220,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cccc(OCCN5CCOCC5)c4)c3)cc12,751.0
CHEMBL226744,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccc5c(c4)OC(F)(F)C(F)(F)O5)c3)cc12,13.0
CHEMBL227326,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cccc5c4OC(F)(F)O5)c3)cc12,14.0
CHEMBL227325,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccc5c(c4)OCO5)c3)cc12,42.0
CHEMBL389468,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cccc(-c5ccccc5)c4)c3)cc12,126.0
CHEMBL227324,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccc(OC(F)(F)F)cc4)c3)cc12,20.3
CHEMBL227271,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cccc(OC(F)(F)F)c4)c3)cc12,3.3
CHEMBL226529,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4OC(F)(F)F)c3)cc12,15.3
CHEMBL227323,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccc(C(F)(F)F)cc4F)c3)cc12,12.1
CHEMBL375717,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccc(C(F)(F)F)c(F)c4)c3)cc12,3.1
CHEMBL227322,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cc(C(F)(F)F)ccc4F)c3)cc12,1.2
CHEMBL375716,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cc(F)cc(C(F)(F)F)c4)c3)cc12,13.3
CHEMBL226627,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccc(F)c(C(F)(F)F)c4)c3)cc12,1.8
CHEMBL226626,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cc(C(F)(F)F)cc(C(F)(F)F)c4)c3)cc12,57.0
CHEMBL389438,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccc(C(F)(F)F)cc4)c3)cc12,18.0
CHEMBL226625,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cccc(C(F)(F)F)c4)c3)cc12,1.2
CHEMBL226577,COc1ccc(F)cc1C[C@H](N)COc1cncc(-c2ccc3[nH]nc(C)c3c2)c1,7.7
CHEMBL227051,Cc1cc(C)c(C[C@H](N)COc2cncc(-c3ccc4[nH]nc(C)c4c3)c2)c(C)c1,39.0
CHEMBL227050,Cc1ccc(C[C@H](N)COc2cncc(-c3ccc4[nH]nc(C)c4c3)c2)cc1F,2.4
CHEMBL376394,Cc1cc(F)ccc1C[C@H](N)COc1cncc(-c2ccc3[nH]nc(C)c3c2)c1,6.0
CHEMBL427426,Cc1cc(C[C@H](N)COc2cncc(-c3ccc4[nH]nc(C)c4c3)c2)ccc1F,11.0
CHEMBL226996,Cc1cc(C[C@H](N)COc2cncc(-c3ccc4[nH]nc(C)c4c3)c2)ccc1Br,2.5
CHEMBL227368,Cc1ccc(F)cc1C[C@H](N)COc1cncc(-c2ccc3[nH]nc(C)c3c2)c1,3.9
CHEMBL376792,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4c(F)cc(F)cc4Br)c3)cc12,49.0
CHEMBL227367,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccc(Br)c(F)c4)c3)cc12,1.3
CHEMBL227366,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccc(Br)cc4F)c3)cc12,10.0
CHEMBL376118,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cc(Cl)cc(Cl)c4)c3)cc12,20.7
CHEMBL229968,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccc(Cl)c(Cl)c4)c3)cc12,1.8
CHEMBL229918,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cccc(Cl)c4Cl)c3)cc12,5.6
CHEMBL229917,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccc(Cl)c(F)c4)c3)cc12,3.6
CHEMBL375919,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccc(F)c(Cl)c4)c3)cc12,3.1
CHEMBL229320,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cccc(I)c4)c3)cc12,0.9
CHEMBL229855,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccc(Br)cc4)c3)cc12,5.0
CHEMBL390372,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cccc(Br)c4)c3)cc12,2.1
CHEMBL229854,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4Br)c3)cc12,23.0
CHEMBL229800,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccc(Cl)cc4)c3)cc12,11.0
CHEMBL229799,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cccc(Cl)c4)c3)cc12,5.9
CHEMBL390371,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4Cl)c3)cc12,29.0
CHEMBL388809,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4c(F)cc(F)cc4F)c3)cc12,31.0
CHEMBL229798,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccc(F)c(F)c4F)c3)cc12,12.0
CHEMBL229748,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4c(F)cccc4F)c3)cc12,65.5
CHEMBL229315,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccc(F)cc4F)c3)cc12,21.0
CHEMBL438483,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cccc(F)c4F)c3)cc12,8.5
CHEMBL229314,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cccc(F)c4)c3)cc12,8.4
CHEMBL379300,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc12,0.16
CHEMBL226849,N[C@H](COc1cncc(-c2ccc3c(c2)/C(=C\c2ccco2)C(=O)N3)c1)Cc1ccccc1,1.4
CHEMBL388311,N[C@H](COc1cncc(-c2ccc3c(c2)/C(=C/c2ccc[nH]2)C(=O)N3)c1)Cc1ccccc1,16.0
CHEMBL226848,N[C@H](COc1cncc(-c2ccc3c(c2)CC(=O)N3)c1)Cc1ccccc1,2650.0
CHEMBL226850,N[C@H](COc1cncc(-c2cc3cn[nH]c3cn2)c1)Cc1cccc(C(F)(F)F)c1,7.2
CHEMBL427422,Cc1n[nH]c2cnc(-c3cncc(OC[C@@H](N)Cc4cccc(F)c4F)c3)cc12,5.0
CHEMBL226898,Cc1n[nH]c2cnc(-c3cncc(OC[C@@H](N)Cc4cccc(C(F)(F)F)c4)c3)cc12,0.6
CHEMBL388312,N[C@H](COc1cncc(-c2cc3c(Cl)n[nH]c3cn2)c1)Cc1cccc(C(F)(F)F)c1,2.9
CHEMBL395080,COc1cc(-c2ccc3c(c2)Nc2ccc(CC(=O)Nc4ccc(N5CCOCC5)cc4)cc2NC3=O)ccc1N,880.0
CHEMBL389745,COc1cc(-c2ccc3c(c2)Nc2ccc(C(C)(C)C(=O)Nc4ccc(N5CCOCC5)cc4)cc2NC3=O)ccc1N,10000.0
CHEMBL86755,O=C1Nc2ccccc2/C1=C/c1ccc[nH]1,2300.0
CHEMBL228654,C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1ccc[nH]1,100.0
CHEMBL237570,COc1ccc2cc(-c3c(-c4ccncc4)nc(-c4ccc([S+](C)[O-])cc4C)n3C)ccc2c1,30000.0
CHEMBL398606,CC(C)NCc1ccc(Nc2cc(-c3ccc(-c4ccc(O)cc4O)cc3)[nH]n2)cc1,26890.0
CHEMBL235157,COc1cc2ncc3c(N)nc4c(C)c(N)ccc4c3c2cc1OC,10000.0
CHEMBL391738,COc1cc(Nc2c(C#N)cnc3cc(C#CCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,5000.0
CHEMBL437750,CC(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)[C@@H](C)O)[C@@H](C)O,500000.0
CHEMBL396530,CC(C)[C@H](NC(=O)c1ccc(NC(=O)CCCCNC(=N)N)cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCc1ccccc1,193000.0
CHEMBL391793,CCCCCCNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)c1ccc(NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)cc1)C(C)C,163000.0
CHEMBL245659,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)Nc1ccc(C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccccc2)C(C)C)cc1,119000.0
CHEMBL394250,CCCCCc1ccc(CNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)c2ccc(NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)cc2)C(C)C)cc1,104000.0
CHEMBL246537,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)Nc1ccc(C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(=O)NCCc2cccc3ccccc23)C(C)C)cc1,89000.0
CHEMBL246327,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)Nc1ccc(C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(=O)NCCc2ccc3ccccc3c2)C(C)C)cc1,51000.0
CHEMBL394041,CC(=O)NCC(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)Nc1ccc(C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccccc2)C(C)C)cc1,500000.0
CHEMBL396644,CC(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)Nc1ccc(C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccccc2)C(C)C)cc1,79000.0
CHEMBL396643,CC(=O)NCC(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)Nc1ccc(C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccccc2)C(C)C)cc1,41000.0
CHEMBL246330,CC(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)Nc1ccc(C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(=O)NCCN2CCCCC2)C(C)C)cc1,500000.0
CHEMBL395678,CC(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)Nc1ccc(C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(=O)NCCCOc2cccc(NC(C)=O)c2)C(C)C)cc1,322000.0
CHEMBL397075,CCCCCc1ccc(CNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)c2ccc(NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]3CCCN3C(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(C)=O)cc2)C(C)C)cc1,96000.0
CHEMBL437188,CC(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)Nc1ccc(C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(=O)NCCN2CCC(Cc3ccccc3)CC2)C(C)C)cc1,94000.0
CHEMBL269433,CC(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)Nc1ccc(C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(=O)NCCc2cccc3ccccc23)C(C)C)cc1,62000.0
CHEMBL396589,CCCCCCNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)c1ccc(NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(C)=O)cc1)C(C)C,52000.0
CHEMBL245965,CC(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)Nc1ccc(C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(=O)NCCc2ccc3ccccc3c2)C(C)C)cc1,36000.0
CHEMBL245565,CC(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)Nc1ccc(C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccccc2)C(C)C)cc1,28000.0
CHEMBL246137,CC(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)NCc1ccccc1)C(C)C,438000.0
CHEMBL245933,CC(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)NCc1ccccc1)C(C)C)[C@@H](C)O)[C@@H](C)O,239000.0
CHEMBL231257,C[C@@H](O)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)[C@@H](C)O,229000.0
CHEMBL437388,CC(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CS)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)[C@@H](C)O)[C@@H](C)O,241000.0
